"id","airport_ref","airport_ident","length_ft","width_ft","surface","lighted","closed","le_ident","le_latitude_deg","le_longitude_deg","le_elevation_ft","le_heading_degT","le_displaced_threshold_ft","he_ident","he_latitude_deg","he_longitude_deg","he_elevation_ft","he_heading_degT","he_displaced_threshold_ft"
246462,8460,"1MN0",2600,80,"TURF",0,0,"17",,,,,,"35",,,,,
250252,8462,"1MN2",1650,75,"TURF-G",0,0,"16",,,,,,"34",,,,,
265506,8463,"1MN3",50,50,"CONC",0,0,"H1",,,,,,,,,,,
257118,8465,"1MN5",2700,100,"TURF",0,0,"E",,,,,,"W",,,,,
265507,8466,"1MN6",50,50,"CONC",0,0,"H1",,,,,,,,,,,
265508,8467,"1MN7",55,55,"CONC",0,0,"H1",,,,,,,,,,,
257242,8468,"1MN8",2800,150,"TURF",1,0,"12",,,,,,"30",,,,,
265509,8469,"1MN9",45,45,"CONC",0,0,"H1",,,,,,,,,,,
269680,8470,"1MO1",110,70,"CONC",0,0,"H1",,,,,,,,,,,
356061,8471,"1MO2",2100,80,"Turf",0,0,"09",,,,,,"27",,,,,
244169,8472,"1MO3",3200,50,"ASP",0,0,"NW",39.937198638916016,-94.07640075683594,,154.5,,"SE",39.92919921875,-94.07140350341797,,334.5,
251250,8473,"1MO4",2400,100,"TURF-GRVL",1,0,"N",,,,,,"S",,,,,
250704,8474,"1MO6",5000,150,"TURF",0,0,"17",,,,,,"35",,,,,
251427,8475,"1MO7",1600,100,"TURF",0,0,"N",,,,,,"S",,,,,
246636,8476,"1MO8",2640,120,"TURF",0,0,"N",,,,,,"S",,,,,
257807,8478,"1MS0",1400,50,"TURF",0,0,"04",,,,,,"22",,,,,
257808,8478,"1MS0",2300,50,"TURF",0,0,"09",,,,,,"27",,,,,
265510,8479,"1MS1",40,40,"CONC",0,0,"H1",,,,,,,,,,,
256847,8480,"1MS2",2400,50,"TURF",0,0,"04",,,,,,"22",,,,,
265511,8481,"1MS3",35,35,"CONC",0,0,"H1",,,,,,,,,,,
265512,8482,"1MS4",120,80,"CONC",0,0,"H1",,,,,,,,,,,
253017,8484,"1MS6",3000,120,"TURF",0,0,"10",,,,,,"28",,,,,
265513,8485,"1MS7",23,23,"CONC",0,0,"H1",,,,,,,,,,,
245402,8486,"1MS8",6300,150,"ASPH-CONC",0,0,"13",32.94609832763672,-88.58670043945312,,133,,"31",32.93429946899414,-88.57170104980469,,,
248864,8487,"1MS9",2750,100,"TURF",0,0,"04",,,,,,"22",,,,,
249823,8488,"1MT0",4000,100,"TURF",0,0,"10",,,,,,"28",,,,,
269681,8489,"1MT1",40,40,"CONC",0,0,"H1",,,,,,,,,,,
256622,8490,"1MT2",1000,60,"TURF-DIRT",0,0,"09",,,,,,"27",,,,,
252740,8491,"1MT3",1800,100,"TURF",0,0,"09",,,,,,"27",,,,,
248176,8492,"1MT4",1320,20,"TURF",0,0,"09",,,,,,"27",,,,,
269682,8493,"1MT5",40,40,"CONC",1,0,"H1",,,,,,,,,,,
247297,8494,"1MT6",1095,40,"TURF-DIRT",0,0,"18",,,,,,"36",,,,,
255475,8495,"1MT7",3100,50,"TURF",0,0,"18",,,,,,"36",,,,,
269683,8496,"1MT8",45,45,"CONC",1,0,"H1",,,,,,,,,,,
249059,8497,"1MT9",1900,40,"TURF",0,0,"09",,,,,,"27",,,,,
249060,8497,"1MT9",800,40,"TURF",0,0,"18",,,,,,"36",,,,,
251748,8498,"1MU0",2636,60,"TURF",0,0,"02",,,,,,"20",,,,,
250690,8499,"1MU1",1480,200,"WATER",0,0,"06",,,,,,"24",,,,,
249355,8500,"1MU2",1400,60,"TURF",0,0,"12",,,,,,"30",,,,,
269684,8501,"1MU3",50,50,"CONC",0,0,"H1",,,,,,,,,,,
257397,8502,"1MU4",2600,75,"TURF",0,0,"15",,,,,,"33",,,,,
330046,8504,"1MU6",2400,65,"Turf",0,0,"17",,,,,,"35",,,,,
247556,8505,"1MU7",1000,40,"TURF",0,0,"18",,,,,,"36",,,,,
246614,8506,"1MU8",2000,40,"TURF",0,0,"08",,,,,,"26",,,,,
269685,8507,"1MU9",100,100,"TURF",0,0,"H1",,,,,,,,,,,
240692,8508,"1MY1",4500,60,"ASPH-TURF",0,0,"09",45.98569869995117,-96.20330047607422,,93.9,,"27",45.984901428222656,-96.18560028076172,,,
248939,8509,"1N2",2400,25,"ASPH-G",0,0,"18",,,,,,"36",,,,,485
257759,8510,"1N3",3350,125,"TURF-GRVL-F",0,0,"11",,,,,,"29",,,,,205
248349,8511,"1N5",2270,95,"TURF-G",0,0,"08",38.41279983520508,-75.62300109863281,,,400,"26",38.41559982299805,-75.61589813232422,,,300
248350,8511,"1N5",3134,95,"TURF-G",1,0,"17",38.41550064086914,-75.61730194091797,,,237,"35",38.40769958496094,-75.61260223388672,,,741
247069,8513,"1NA5",2300,60,"TURF",0,0,"08",,,,,,"26",,,,,
246809,8514,"1NA8",2250,80,"TURF",0,0,"08",,,,,,"26",,,,,
250905,8516,"1NC0",2300,46,"TURF",0,0,"16",,,,,,"34",,,,,
251937,8517,"1NC1",1600,125,"TURF",0,0,"14",,,,,,"32",,,,,300
253657,8518,"1NC2",1700,60,"TURF",0,0,"18",,,,,,"36",,,,,
257860,8519,"1NC3",2500,100,"TURF",0,0,"09",,,,,,"27",,,,,
254449,8520,"1NC4",3000,75,"TURF",0,0,"17",,,,,,"35",,,,,
256521,8521,"1NC5",2000,75,"TURF",0,0,"09",,,,,,"27",,,,,
256362,8522,"1NC6",2800,70,"TURF",0,0,"15",,,,,,"33",,,,,
253141,8524,"1NC8",2250,150,"TURF",0,0,"01",,,,,,"19",,,,,
249682,8525,"1NC9",1200,75,"TURF",0,0,"08",,,,,,"26",,,,,
246861,8527,"1ND4",1500,60,"TURF-F",0,0,"08",,,,,,"26",,,,,
246862,8527,"1ND4",2500,150,"TURF-F",0,0,"17",,,,,,"35",,,,,
250350,8528,"1ND7",2000,66,"TURF",0,0,"N",,,,,,"S",,,,,
256132,8529,"1NE0",2000,100,"TURF",0,0,"N",,,,,,"S",,,,,
256133,8529,"1NE0",2500,100,"TURF",0,0,"NW",,,,,,"SE",,,,,
246698,8530,"1NE1",2400,850,"TURF",0,0,"NE",,,,,,"SW",,,,,
252113,8531,"1NE2",2500,100,"TURF",0,0,"N",,,,,,"S",,,,,
254481,8532,"1NE5",1400,75,"TURF",0,0,"13",,,,,,"31",,,,,
257065,8533,"1NE6",1800,75,"TURF",0,0,"E",,,,,,"W",,,,,
257066,8533,"1NE6",1900,75,"TURF",0,0,"N",,,,,,"S",,,,,
269686,8534,"1NJ0",40,40,"CONC",0,0,"H1",,,,,,,,,,,
269687,8535,"1NJ1",85,85,"TURF",0,0,"H1",,,,,,,,,,,
269688,8536,"1NJ2",75,75,"ASPH",0,0,"H1",,,,,,,,,,,
269689,8538,"1NJ4",100,100,"TURF-DIRT",0,0,"H1",,,,,,,,,,,
269690,8539,"1NJ5",125,125,"TURF",0,0,"H1",,,,,,,,,,,
269691,8540,"1NJ6",100,100,"TURF",0,0,"H1",,,,,,,,,,,
269692,8541,"1NJ7",20,20,"ASPH",0,0,"H1",,,,,,,,,,,
269693,8543,"1NJ9",30,30,"TURF",0,0,"H1",,,,,,,,,,,
254313,8544,"1NK0",1735,100,"TURF",0,0,"03",,,,,,"21",,,,,
269694,8545,"1NK1",100,100,"ASPH",0,0,"H1",,,,,,,,,,,
269695,8546,"1NK2",80,40,"CONC",0,0,"H1",,,,,,,,,,,
269696,8547,"1NK3",110,110,"CONC",0,0,"H1",,,,,,,,,,,
269697,8548,"1NK4",50,25,"WOOD",0,0,"H1",,,,,,,,,,,
255029,8549,"1NK5",1200,30,"TURF",0,0,"06",,,,,,"24",,,,,
247588,8550,"1NK6",2400,70,"TURF",0,0,"03",,,,,,"21",,,,,
252151,8551,"1NK7",2800,100,"TURF-G",0,0,"15",,,,,,"33",,,,,
248730,8552,"1NK8",2000,145,"TURF",0,0,"09",,,,,,"27",,,,,
248731,8552,"1NK8",1700,145,"TURF",0,0,"18",,,,,,"36",,,,,
269698,8553,"1NK9",100,100,"ASPH-G",1,0,"H1",,,,,,,,,,,
250986,8554,"1NM0",3700,50,"TURF-F",0,0,"14",,,,,,"32",,,,,
347061,347060,"1NR7",4400,50,"Turf",0,0,"1",,,,,,"19",,,,,
246550,8555,"1NV1",2650,35,"GRVL",0,0,"17",,,,,,"35",,,,,
269699,8556,"1NV2",100,100,"CONC",0,0,"H1",,,,,,,,,,,
269700,42769,"1NY0",100,66,"ASPH-G",0,0,"H1",,,,,,,,,,,
325871,325870,"1NY1",40,40,"GRS",0,0,"H1",,,,,,"H1",,,,,
256920,8557,"1NY2",1800,50,"TURF",0,0,"E",,,,,,"W",,,,,
257926,8558,"1NY3",2200,150,"TURF",0,0,"N",,,,,,"S",,,,,
252175,8559,"1NY4",3000,100,"TURF",0,0,"10",,,,,,"28",,,,,
253569,8560,"1NY5",1570,40,"GRVL",0,0,"18",,,,,,"36",,,,,
269701,8561,"1NY6",100,100,"TURF",0,0,"H1",,,,,,,,,,,
247458,8562,"1NY7",2150,90,"TURF",0,0,"04",,,,,,"22",,,,,
257985,8563,"1NY8",2000,100,"TURF",0,0,"N",,,,,,"S",,,,,
255926,8564,"1NY9",1800,60,"TURF",0,0,"18",,,,,,"36",,,,,
258074,8565,"1O0",9000,1000,"WATER",0,0,"N",,,,,,"S",,,,,
258075,8565,"1O0",3200,1000,"WATER",0,0,"NW",,,,,,"SE",,,,,
249613,8566,"1O6",2700,60,"ASPH-G",0,0,"14",41.26649856567383,-122.27400207519531,,,345,"32",41.25960159301758,-122.2699966430664,,,
250225,8567,"1OA1",2237,58,"TURF-G",0,0,"09",,,,,,"27",,,,,
246606,8568,"1OA2",2140,80,"TURF",0,0,"09",,,,,,"27",,,,,
247065,8569,"1OA3",2845,120,"TURF",0,0,"01",,,,,,"19",,,,,
248258,8570,"1OA4",1400,50,"TURF",0,0,"11",,,,,,"29",,,,,
249092,8571,"1OA5",2400,100,"TURF",0,0,"09",,,,,,"27",,,,,
251281,8572,"1OA6",2970,150,"TURF",0,0,"09",,,,,,"27",,,,,
249500,8573,"1OA7",2950,135,"TURF-G",0,0,"E",,,,,,"W",,,,,
250889,8574,"1OA8",2500,80,"TURF",0,0,"01",,,,,,"19",,,,,
269702,8575,"1OH0",40,40,"ASPH",0,0,"H1",,,,,,,,,,,
251872,8576,"1OH1",2100,60,"TURF",0,0,"18",,,,,,"36",,,,,
248505,8577,"1OH2",3000,80,"TURF",0,0,"10",,,,,,"28",,,,,700
251858,8578,"1OH3",3400,150,"TURF",0,0,"09",,,,,,"27",,,,,
504985,333102,"1OH4",44,44,"CON",0,0,"H1",,,,,,,,,,,
504986,333102,"1OH4",,,,0,1,"HX",,,,,,,,,,,
269703,8580,"1OH5",50,50,"CONC",1,0,"H1",,,,,,,,,,,
269704,8581,"1OH6",35,35,"CONC",0,0,"H1",,,,,,,,,,,
256216,8582,"1OH7",1800,80,"TURF",0,0,"17",,,,,,"35",,,,,
249797,8583,"1OH8",1800,75,"TURF",0,0,"05",,,,,,"23",,,,,
253456,8584,"1OH9",3200,80,"TURF",0,0,"08",,,,,,"26",,,,,500
269705,8585,"1OI0",25,25,"TURF",0,0,"H1",,,,,,,,,,,
251468,8586,"1OI1",2550,150,"TURF",0,0,"06",,,,,,"24",,,,,
269706,8587,"1OI4",200,200,"TURF",0,0,"H1",,,,,,,,,,,
247664,8588,"1OI6",1320,50,"TURF",0,0,"09",,,,,200,"27",,,,,
252810,8589,"1OI7",2100,50,"TURF",0,0,"09",,,,,,"27",,,,,
253510,8590,"1OI9",2165,60,"TURF",0,0,"09",,,,,,"27",,,,,600
246584,8591,"1OK0",1968,70,"TURF",0,0,"N",,,,,,"S",,,,,
254164,8593,"1OK2",2640,125,"TURF",0,0,"17",,,,,200,"35",,,,,
240638,8594,"1OK3",2640,100,"TURF-G",0,0,"17",34.5797004699707,-97.81439971923828,,164.3,,"35",34.569698333740234,-97.81099700927734,,,
269707,8595,"1OK4",40,40,"CONC",0,0,"H1",,,,,,,,,,,
256246,8596,"1OK5",2600,20,"TRTD-DIRT",0,0,"N",,,,,,"S",,,,,
325162,8597,"1OK6",1500,50,"Turf",0,0,"17",,,,,,"35",,,,,
246692,8598,"1OK7",2350,75,"TURF",0,0,"18",,,,,,"36",,,,,
247963,8599,"1OK8",2400,100,"TURF",0,0,"17",,,,,,"35",,,,,
249864,8600,"1OK9",1100,50,"TURF-P",0,0,"01",,,,,,"19",,,,,
249865,8600,"1OK9",2200,150,"TURF-P",0,0,"07",,,,,,"25",,,,,
253392,8601,"1OL2",2375,60,"TURF-F",0,0,"17",,,,,,"35",,,,,
256364,8602,"1OR0",1800,100,"TURF",0,0,"04",,,,,,"22",,,,,
269708,8603,"1OR1",70,30,"CONC",0,0,"H1",,,,,,,,,,,
269709,8604,"1OR2",80,80,"CONC",0,0,"H1",,,,,,,,,,,
249525,8605,"1OR3",3050,200,"TURF",0,0,"06",,,,,,"24",,,,,
250233,8606,"1OR4",2000,200,"TURF",0,0,"09",,,,,,"27",,,,,
247187,8608,"1OR6",2100,125,"ASPH-TURF",0,0,"16",,,,,,"34",,,,,
250098,8609,"1OR7",2500,66,"TURF",0,0,"07",,,,,,"25",,,,,
269710,8611,"1OR9",100,100,"TURF",0,0,"H1",,,,,,,,,,,
248900,8612,"1P1",2380,90,"TURF-G",0,0,"12",,,,,,"30",,,,,300
258039,8613,"1PA0",2300,100,"TURF",0,0,"09",,,,,,"27",,,,,
269711,8614,"1PA1",60,60,"ASPH",1,0,"H1",,,,,,,,,,,
269712,8615,"1PA2",40,38,"CONC",0,0,"H1",,,,,,,,,,,
251410,8616,"1PA3",1200,100,"TURF",0,0,"12",,,,,,"30",,,,,
252209,8617,"1PA4",1885,100,"TURF",0,0,"05",,,,,,"23",,,,,
248931,8618,"1PA5",1400,130,"TURF",0,0,"12",40.830501556396484,-80.41619873046875,920,,,"30",40.83000183105469,-80.41120147705078,922,,
269713,8620,"1PA7",65,65,"ASPH",0,0,"H1",,,,,,,,,,,
269714,8621,"1PA8",40,40,"GRVL",0,0,"H1",,,,,,,,,,,
250291,8622,"1PA9",1350,110,"TURF",0,0,"E",,,,,,"W",,,,,
256292,8623,"1PN0",1200,100,"TURF-F",0,0,"15",,,,,,"33",,,,,
254740,8624,"1PN1",1500,150,"TURF",0,0,"N",,,,,,"S",,,,,
269715,8625,"1PN2",60,60,"ASPH-G",1,0,"H1",,,,,,,,,,,
345582,345581,"1PN4",65,65,"ASP",1,0,"H1",,,,,,,,,,,
257157,8627,"1PS0",2064,150,"TURF",0,0,"10",,,,,,"28",,,,,
269716,8628,"1PS1",60,60,"ASPH",0,0,"H1",,,,,,,,,,,
269717,8629,"1PS3",35,35,"ASPH",0,0,"H1",,,,,,,,,,,
255322,8630,"1PS4",2800,195,"GRVL",0,0,"09",,,,,,"27",,,,,
269718,8631,"1PS5",61,51,"CONC",0,0,"H1",,,,,,,,,,,
269719,8632,"1PS6",65,65,"ASPH",0,0,"H1",,,,,,,,,,,
269720,8633,"1PS7",70,35,"CONC",0,0,"H1",,,,,,,,,,,
269721,8634,"1PS8",60,60,"CONC",0,0,"H1",,,,,,,,,,,
251697,8635,"1PS9",1761,100,"TURF-G",0,0,"18",,,,,,"36",,,,,
248606,8636,"1Q1",2000,50,"ASPH-P",0,0,"13",36.164798736572266,-119.052001953125,,,185,"31",36.15999984741211,-119.04900360107422,,218.7,265
257583,8637,"1Q5",4050,200,"GRAVEL-G",0,0,"01",39.445899963378906,-122.95800018310547,,,,"19",39.455501556396484,-122.95099639892578,,,
257676,8638,"1RL",2265,125,"TURF-E",0,0,"16",,,,,,"34",,,,,
249939,8639,"1S1",3650,175,"TURF-G",0,0,"15",,,,,,"33",,,,,
247779,8640,"1S2",2491,40,"ASPH-G",1,0,"10",48.25979995727539,-121.61499786376953,544,111,,"28",48.25740051269531,-121.6050033569336,553,291,
254897,8641,"1S4",2435,38,"ASPH-F",1,0,"17",,,,,,"35",,,,296.3,
252161,8642,"1S6",2950,48,"ASPH-G",1,0,"01",48.187400817871094,-116.91300201416016,,,,"19",48.194000244140625,-116.90599822998047,,270,
255317,8643,"1S7",2600,165,"TURF-G",0,0,"11",45.67430114746094,-116.30899810791016,,,,"29",45.6693000793457,-116.302001953125,,,
250450,8644,"1S8",5000,50,"DIRT-P",0,0,"06",,,,,,"24",,,,,
354612,354611,"1SC1",1329,40,"Turf",0,0,"16",,,,,,"34",,,,,
247832,8645,"1SC2",2100,75,"TURF",0,0,"10",,,,,,"28",,,,,
257924,8646,"1SD0",2600,50,"TURF",0,0,"16",,,,,,"34",,,,,
250981,8647,"1SD1",2600,90,"TURF",0,0,"18",,,,,,"36",,,,,
251953,8649,"1SD3",5300,150,"TURF",0,0,"08",,,,,,"26",,,,,
247426,8650,"1SD4",2200,50,"TURF",0,0,"13",,,,,200,"31",,,,240.6,
253507,8651,"1SD5",4300,90,"TURF",0,0,"N",,,,,,"S",,,,,
253158,8652,"1SD6",1800,200,"TURF",0,0,"17",,,,,,"35",,,,,
269722,8653,"1SD7",50,50,"CONC",0,0,"H1",,,,,,,,,,,
252202,8654,"1SD8",2200,25,"TURF",0,0,"09",,,,,,"27",,,,,
269723,8655,"1SD9",67,52,"CONC",0,0,"H1",,,,,,,,,,,
254282,8656,"1T8",2890,40,"ASPH-F",1,0,"16",29.742963790893555,-98.45191955566406,1080,149,490,"34",29.742963790893555,-98.45191955566406,1080,329,200
255215,8657,"1T9",2800,125,"TURF-F",0,0,"16",,,,,,"34",,,,,
269724,8658,"1TA0",70,70,"CONC",0,0,"H1",,,,,,,,,,,
269725,8659,"1TA1",35,35,"CONC",0,0,"H1",,,,,,,,,,,
258115,8660,"1TA2",3000,100,"TURF",0,0,"17",,,,,,"35",,,,,
269726,8661,"1TA3",40,40,"CONC",0,0,"H1",,,,,,,,,,,
247685,8662,"1TA4",2300,50,"TURF",0,0,"15",,,,,,"33",,,,,
253644,8663,"1TA5",3600,25,"TURF",0,0,"08",,,,,,"26",,,,,
269727,8664,"1TA6",10,10,"CONC",0,0,"H1",,,,,,,,,,,
254713,8665,"1TA7",2600,40,"ASPH",0,0,"13",,,,,,"31",,,,,
337603,337602,"1TA8",2800,40,"Dirt",0,0,"18",,,,,,"36",,,,,
269728,8666,"1TA9",20,20,"CONC",0,0,"H1",,,,,,,,,,,
258051,8667,"1TE0",4000,20,"GRVL",0,0,"08",,,,,,"26",,,,,
242731,8668,"1TE1",4000,50,"ASPH",0,0,"13",28.254199981689453,-99.82129669189453,650,136.2,,"31",28.246299743652344,-99.81269836425781,,240.3,
255562,8669,"1TE2",2300,150,"TURF",0,0,"08",,,,,,"26",,,,,
247474,8670,"1TE3",1960,30,"TURF-G",0,0,"11",,,,,,"29",,,,,
251575,8671,"1TE4",3000,200,"TURF",0,0,"17",,,,,,"35",,,,,
254304,8672,"1TE5",2500,35,"ASPH-TURF",0,0,"14",,,,,,"32",,,,,
247928,8673,"1TE6",2600,60,"DIRT",0,0,"08",,,,,,"26",,,,,
256243,8674,"1TE7",2200,70,"TURF",0,0,"14",,,,,,"32",,,,,
256545,8675,"1TE8",1100,200,"TURF",0,0,"04",,,,,,"22",,,,,
256546,8675,"1TE8",2500,300,"WATER",0,0,"17W",,,,,,"35W",,,,,
247651,8676,"1TE9",1800,150,"TURF",0,0,"15",,,,,200,"33",,,,,
252230,8677,"1TN0",2600,75,"TURF-G",0,0,"18",,,,,,"36",,,,,
255504,8679,"1TN2",3000,60,"TURF",0,0,"06",,,,,,"24",,,,,
255117,8680,"1TN3",1900,50,"TURF",0,0,"18",,,,,,"36",,,,,
269729,8681,"1TN4",50,50,"CONC",1,0,"H1",,,,,,,,,,,
269730,8682,"1TN5",40,40,"CONC",0,0,"H1",,,,,,,,,,,
269731,8684,"1TN7",20,20,"ASPH",0,0,"H1",,,,,,,,,,,
256927,8687,"1TS0",2300,60,"TURF",0,0,"E",,,,,,"W",,,,,
251906,8688,"1TS1",2000,40,"TURF",0,0,"17",,,,,,"35",,,,,
247120,8689,"1TS2",2500,100,"TURF",0,0,"15",,,,,,"33",,,,,
254185,8690,"1TS3",450,30,"TURF",0,0,"01",,,,,,"19",,,,,
254186,8690,"1TS3",425,30,"TURF",0,0,"12",,,,,,"30",,,,,
254187,8690,"1TS3",475,30,"TURF",0,0,"16",,,,,,"34",,,,,
269733,8691,"1TS4",100,100,"TURF",0,0,"H1",,,,,,,,,,,
269734,8692,"1TS5",40,40,"CONC",0,0,"H1",,,,,,,,,,,
253532,8693,"1TS6",4000,50,"GRVL-TRTD",0,0,"13",,,,,,"31",,,,,
269735,8694,"1TS7",30,30,"TURF",0,0,"H1",,,,,,,,,,,
254906,8695,"1TS8",2000,75,"TURF",0,0,"18",,,,,,"36",,,,,
264583,45821,"1TS9",2700,125,"TURF",0,0,"17",33.37266540527344,-96.754638671875,780,,,"35",33.364620208740234,-96.75474548339844,787,,
506794,506793,"1TT1",30,30,"CON",0,0,"H1",,,,,,,,,,,
249362,8696,"1TX0",1475,25,"TURF-G",1,0,"09",,,,,,"27",,,,345,
248882,8698,"1TX2",2600,50,"TURF",0,0,"05",,,,,,"23",,,,,
248883,8698,"1TX2",1600,50,"TURF",0,0,"13",,,,,,"31",,,,,
254868,8699,"1TX3",4000,50,"TURF",0,0,"04",,,,,,"22",,,,,
246448,8700,"1TX4",2400,50,"TURF",0,0,"15",,,,,,"33",,,,,
257230,8701,"1TX5",3400,80,"TURF",0,0,"09",,,,,,"27",,,,,
241191,8702,"1TX6",3000,40,"ASPH",1,0,"07",,,,75.7,,"25",,,,349,
241192,8702,"1TX6",1900,100,"TURF",0,0,"12",,,,125.7,,"30",,,,268,
252685,8703,"1TX7",2300,50,"TRTD",0,0,"17",,,,,,"35",,,,,
246713,8704,"1TX8",2800,50,"TURF",0,0,"17",,,,,,"35",,,,,
253902,8705,"1TX9",2600,60,"TURF",0,0,"N",,,,,,"S",,,,,
249737,8706,"1U0",2250,120,"TURF-DIRT-F",0,0,"06",42.974300384521484,-113.3550033569336,,,,"24",42.97639846801758,-113.34700012207031,,,
257560,8707,"1U1",4100,250,"TURF-G",0,0,"01",46.12160110473633,-114.9260025024414,,,,"19",46.131099700927734,-114.91699981689453,,,
257561,8707,"1U1",2300,200,"TURF-G",0,0,"04",,,,,,"22",,,,,
257120,8708,"1U3",2500,45,"ASPH-G",0,0,"12",43.21839904785156,-116.552001953125,,,,"30",43.2135009765625,-116.54499816894531,,,
253763,8709,"1U4",2400,150,"TURF-GRVL-F",0,0,"14",44.98099899291992,-116.28600311279297,,,,"32",44.974998474121094,-116.28199768066406,,,
